epoch: 1 loss: tensor(0.9591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6626.1367, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.1281, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8957, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.0501, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0501, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0714, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0104, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.0436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0721, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9493, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8007, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0825, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9381, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.0447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8829, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1357, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0643, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.0437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8287, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0862, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0209, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.0477, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8256, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0477, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0585, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9956, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.0529, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8315, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0529, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0737, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0394, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.0478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8665, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1056, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.0441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8444, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0796, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0103, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.0385, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0385, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0567, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0171, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.0456, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0456, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0681, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0304, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.0423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8773, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0631, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0467, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.0439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7830, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0818, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9555, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8717, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1006, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.0436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8671, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0619, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1018, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.0480, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0480, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0529, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.0490, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0490, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9583, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.0456, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7902, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0456, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0636, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9401, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.0513, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0513, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0728, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1366, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0595, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9734, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.0476, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9633, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0476, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0593, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1980, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.0394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8666, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0710, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.0400, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8575, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0400, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0547, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9904, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.0456, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0456, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0626, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0370, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.0428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7973, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0659, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9646, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.0386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8575, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0572, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0224, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.0417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0631, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9965, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.0365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0926, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9185, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0569, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1030, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.0414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8739, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0655, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0542, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9546, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0496, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1512, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8261, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9888, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.0427, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8362, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0427, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9962, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.0480, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8772, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0480, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0571, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.0433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8811, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0561, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0471, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.0454, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0454, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0736, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0416, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.0450, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8067, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0450, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0524, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9918, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.0406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8296, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0594, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0055, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.0418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0784, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0528, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.0383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0657, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9791, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(0.0504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8686, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0904, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0479, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(0.0432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8474, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0096, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(0.0473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0444, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0971, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(0.0404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9915, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(0.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8175, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0025, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(0.0475, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0475, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8845, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(0.0417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8922, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0828, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0723, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8663, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0619, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0262, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(0.0534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0604, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0628, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(0.0517, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0517, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0442, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0229, device='cuda:0', grad_fn=<MseLossBackward0>)
