epoch: 1 loss: tensor(1.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(138427.2812, device='cuda:0', grad_fn=<MulBackward0>) tensor(387.6078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.7105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8052e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2279, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(1.4064, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0928, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5781e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5882, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(1.3320, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7699, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0996, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5773e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5620, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(1.4799, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2422, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5837e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6287, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1.3840, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2021, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5791e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5947, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(1.4965, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8588, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11818.9844, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5770e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6377, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(1.3894, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1113, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5801e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5845, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(1.4733, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0322, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5807e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6233, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(1.3864, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8097, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2070, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5818e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5767, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(1.4574, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2598, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5803e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6183, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(1.4819, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8371, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11818.9844, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5751e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6449, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(1.3001, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2637, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5776e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5482, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(1.3993, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4355, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5755e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5928, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(1.3890, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7940, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1436, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5753e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5950, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(1.4369, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8305, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2246, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0247, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0247, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5816e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6065, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(1.3492, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7867, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1270, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5801e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5624, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(1.4219, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0479, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6149, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(1.4776, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0449, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5803e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6343, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(1.4878, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8511, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1553, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5802e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6367, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(1.4172, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8294, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2188, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5827e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5878, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(1.3282, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7689, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1660, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5832e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5593, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(1.4750, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8485, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2266, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0208, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0208, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5825e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6265, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(1.4420, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.5264, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5814e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6046, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(1.3359, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0947, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5796e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5494, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(1.4156, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1924, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5796e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5943, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(1.5055, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8577, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4121, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5852e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6478, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(1.3904, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8074, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2578, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5808e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5830, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(1.3998, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8031, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1475, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5795e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5967, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(1.4405, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2334, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5853e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5944, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(1.4119, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0059, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0175, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0175, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5775e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5977, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(1.4474, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2051, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5779e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5987, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(1.3698, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8012, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1523, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5753e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5687, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(1.4630, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8568, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4795, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5790e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6063, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(1.4134, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2031, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5808e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5982, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(1.3816, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8047, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2998, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5803e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5768, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(1.3364, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7859, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1367, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5787e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5505, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(1.2896, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7403, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2354, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0128, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0128, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5494, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(1.3198, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7661, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11818.8408, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0186, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0186, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5814e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5537, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(1.3431, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7801, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1533, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5798e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5629, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(1.3836, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7985, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4131, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5821e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5851, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(1.4730, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.4531, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0259, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0259, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5802e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6220, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(1.3197, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7586, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1055, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5831e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5611, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(1.3955, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8017, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1104, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5768e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5938, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(1.3908, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8259, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2100, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5761e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5650, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(1.4811, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1602, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5791e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6168, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(1.3229, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7733, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1348, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5823e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5496, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(1.4788, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8595, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3574, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5874e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6193, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(1.3592, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8026, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3672, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5790e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5566, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(1.4186, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8264, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3965, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5780e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5922, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 101 loss: tensor(1.3277, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3730, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5790e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5570, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 102 loss: tensor(1.4415, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.5176, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0241, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0241, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5809e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6024, device='cuda:0', grad_fn=<MseLossBackward0>)
